0ad-data-common,0.0.23.1-1.1,false
0ad-data,0.0.23.1-1.1,false
0install-core,2.16-1,false
0install,2.16-1,false
0xffff,0.9-1,false
2048-qt,0.1.6-2+b1,false
2048,0.20210105.1243-1,false
2ping,4.5-1,false
2to3,3.9.2-3,false
2vcard,0.6-4,false
3270-common,4.0ga12-3,false
389-ds-base-dev,1.4.4.11-2,false
389-ds-base-libs,1.4.4.11-2,false
389-ds-base,1.4.4.11-2,false
389-ds,1.4.4.11-2,false
3dchess,0.8.1-20,false
3depict,0.0.22-2+b4,false
4g8,1.0-3.3,false
4pane,7.0-1,false
4ti2-doc,1.6.9+ds-2,false
4ti2,1.6.9+ds-2,false
64tass,1.55.2200-1,false
6tunnel,1:0.13-2,false
7kaa-data,2.15.4p1+dfsg-1,false
7kaa,2.15.4p1+dfsg-1,false
9base,1:6-11,false
9menu,1.10-1,false
9mount,1.3+hg20170412-1,false
9wm,1.4.1-1,false
a2jmidid,9-2,false
a2ps,1:4.14-7,false
a56,1.3+dfsg-9,false
a7xpg-data,0.11.dfsg1-10,false
a7xpg,0.11.dfsg1-10+b1,false
aa3d,1.0-8+b2,false
aac-enc,2.0.1-1,false
aaphoto,0.45-1+b1,false
aapt,1:10.0.0+r36-3,false
abacas-examples,1.3.1-9,false
abacas,1.3.1-9,false
abcde,2.9.3-1,false
abcm2ps,8.14.11-0.1,false
abcmidi,20210221-1,false
abe-data,1.1+dfsg-4,false
abe,1.1+dfsg-4,false
abgate,1.1.9-2.1,false
abi-compliance-checker,2.3-0.2,false
abi-dumper,1.2-1,false
abi-monitor,1.12-2.1,false
abi-tracker,1.11-1.1,false
abicheck,1.2-6,false
abigail-doc,1.8-1,false
abigail-tools,1.8-1,false
abinit-data,9.2.2-1,false
abinit-doc,9.2.2-1,false
abinit,9.2.2-1,false
abisip-find,1.6.1+dfsg1-4,false
abiword-common,3.0.4~dfsg-3,false
abiword-plugin-grammar,3.0.4~dfsg-3,false
abiword,3.0.4~dfsg-3,false
ableton-link-dev,3.0.3+dfsg-1,false
ableton-link-utils,3.0.3+dfsg-1,false
abntex,0.9~beta2-6,false
abook,0.6.1-1+b3,false
abootimg,0.6-1+b2,false
abr2gbr,1:1.0.2-2.1,false
abs-guide,10-4,false
abw2epub,0.9.6-2,false
abw2odt,0.9.6-2,false
abx,0.0~b1-1+b1,false
abyss,2.2.5+dfsg-1,false
accerciser,3.38.0-1,false
accountsservice,0.6.55-3,false
accountwizard,4:20.08.3-1,false
acct,6.6.4-4,false
ace-gperf,6.5.12+dfsg-3,false
ace-netsvcs,6.5.12+dfsg-3,false
ace-of-penguins,1.5~rc2-4,false
ace,0.0.5-3.1+b5,false
acedb-other-belvu,4.9.39+dfsg.02-5,false
acedb-other-dotter,4.9.39+dfsg.02-5,false
acedb-other,4.9.39+dfsg.02-5,false
aces3-data,3.0.8-7,false
aces3,3.0.8-7,false
acetoneiso,2.4-3+b1,false
acheck-rules,0.3.5,false
acheck,0.5.9,false
achilles,2-10,false
ack,3.4.0-1,false
acl2-books-certs,8.3dfsg-2,false
acl2-books-source,8.3dfsg-2,false
acl2-books,8.3dfsg-2,false
acl2-doc,8.3dfsg-2,false
acl2-emacs,8.3dfsg-2,false
acl2-infix-source,8.3dfsg-2,false
acl2-infix,8.3dfsg-2,false
acl2-source,8.3dfsg-2,false
acl2,8.3dfsg-2,false
acl,2.2.53-10,false
aclock.app,0.4.0-2+b2,false
acm,6.0+20200416-1,false
acme-tiny,1:4.1.0-2,false
acme,1:0.97~svn20201116+ds-1,false
acmetool,0.2.1-4+b5,false
aconnectgui,0.9.0rc2-1-10+b1,false
acorn-fdisk,3.0.6-12,false
acpi-call-dkms,1.1.0-6,false
acpi-override-initramfs,0.1+nmu1,false
acpi-support-base,0.143-5,false
acpi-support,0.143-5,false
acpica-tools,20200925-1.2,false
acpid,1:2.0.32-1,false
acpitool,0.5.1-6,false
acr,1.9.4-1,false
actiona,3.10.1-1+b1,false
activemq,5.16.1-1,false
ada-reference-manual-2005,1:2020.1commit85143dcb-2,false
ada-reference-manual-2012,1:2020.1commit85143dcb-2,false
ada-reference-manual-2020,1:2020.1commit85143dcb-2,false
adabrowse,4.0.3-14,false
adacontrol-doc,1.21r6b-7,false
adacontrol,1.21r6b-7,false
adapta-gtk-theme,3.95.0.11-2,false
adapta-kde,20180828-2,false
adapterremoval-examples,2.3.1-3,false
adapterremoval,2.3.1-3,false
adb,1:10.0.0+r36-7,false
adcli,0.9.0-1,false
addresses-goodies-for-gnustep,0.4.8-3+b2,false
addressmanager.app,0.4.8-3+b2,false
adequate,0.15.6,false
adjtimex,1.29-11,false
admesh,0.98.4-1,false
adminer,4.7.9-2,false
adms,2.3.6-3,false
adns-tools,1.6.0-2,false
adonthell-data,0.3.8-1,false
adonthell,0.3.8-1+b2,false
adplay,1.8.1-2,false
adplug-utils,2.3.3+dfsg-2,false
adql-java-doc,1.5-1,false
adql-java,1.5-1,false
adun-core,0.81-14,false
adun.app,0.81-14,false
adv-17v35x-dkms,5.0.6.0-1,false
advancecomp,2.1-2.1,false
advi-examples,1.10.2-9,false
advi,1.10.2-9,false
adwaita-icon-theme,3.38.0-1,false
adwaita-qt,1.2.0-2,false
aegean,0.16.0+dfsg-2,false
aegisub-l10n,3.2.2+dfsg-6,false
aegisub,3.2.2+dfsg-6+b1,false
aeolus,0.9.9-1,false
aephea,12-248-3,false
aesfix,1.0.1-8,false
aeskulap,0.2.2-beta2+git20190406.ef77f01-3+b1,false
aeson-pretty,0.8.8-1+b2,false
aespipe,2.4d-1+b1,false
aevol,5.0+ds-2,false
aewan,1.0.01-4.1+b1,false
aewm++-goodies,1.0-10,false
aewm++,1.1.2-5.1,false
afdko-bin,3.6.0+dfsg1-3,false
afdko-doc,3.6.0+dfsg1-3,false
afdko,3.6.0+dfsg1-3,false
afew,3.0.1-1,false
affiche.app,0.6.0-11+b1,false
afflib-tools,3.7.19-1,false
afio,2.5.2-1,false
afl++-clang,2.68c-1+b1,false
afl++-doc,2.68c-1,false
afl++,2.68c-1+b1,false
afl-clang,2.68c-1,false
afl-doc,2.68c-1,false
afl,2.68c-1,false
afnix-doc,3.4.0-2,false
afnix,3.4.0-2,false
aft,2:5.098-4.1,false
afterstep-data,2.2.12-15,false
afterstep,2.2.12-15,false
afuse,0.4.1-1+b3,false
agda-bin,2.6.1-1+b2,false
agda-stdlib-doc,1.3-2,false
agda-stdlib,1.3-2,false
agda,2.6.1-1,false
age,1.0.0~rc1-2+b3,false
agedu,9723-1+b1,false
agenda.app,0.44-2+b2,false
agent-transfer,0.43-3.1,false
aggregate,1.6-7+b1,false
aghermann,1.1.2-3+b1,false
aglfn,1.7+git20191031.4036a9c-2,false
agnostics-dbgsym,0.13,false
agnostics,0.13,false
aha,0.5.1-1,false
ahcpd,0.53-3,false
aide-common,0.17.3-4+deb11u2,false
aide-dynamic,0.17.3-4+deb11u2,false
aide-xen,0.17.3-4+deb11u2,false
aide,0.17.3-4+deb11u2,false
aidl,1:10.0.0+r36-3,false
aiksaurus,1.2.1+dev-0.12-6.3,false
aiohttp-wsgi-serve,0.8.2-2,false
air-quality-sensor,0.1.5-1,false
aircrack-ng,1:1.6+git20210130.91820bc-1,false
airgraph-ng,1:1.6+git20210130.91820bc-1,false
airport-utils,2-8,false
airspy,1.0.9-4,false
airspyhf,1.6.8-3,false
airstrike-common,0.99+1.0pre6a-10,false
airstrike,0.99+1.0pre6a-10,false
aisleriot,1:3.22.9-1,false
aj-snapshot,0.9.9-2,false
akira,0.0.13-3,false
akonadi-backend-mysql,4:20.08.3-3,false
akonadi-backend-postgresql,4:20.08.3-3,false
akonadi-backend-sqlite,4:20.08.3-3,false
akonadi-contacts-data,4:20.08.3-1,false
akonadi-import-wizard,4:20.08.3-1,false
akonadi-mime-data,4:20.08.3-1,false
akonadi-server,4:20.08.3-3,false
akonadiconsole,4:20.08.3-1,false
akqml,8.6.1+dfsg-2.1,false
akregator,4:20.08.3-1+deb11u1,false
alacarte,3.36.0-1+rpt2,false
aladin,11.024+dfsg2-1,false
album-data,4.05-7.2,false
album,4.15-1,false
aldo,0.7.8-2,false
ale,0.9.0.3-5,false
alembic,1.4.3-1,false
alertmanager-irc-relay,0.4.2-1+b1,false
alevt,1:1.8.0-2,false
alevtd,3.107-1,false
alex4-data,1.1-9,false
alex4,1.1-9,false
alex,3.2.5-2,false
alfa,2.1-1,false
alfred,2020.3-1+b1,false
algobox,1.0.3+dfsg-1+b1,false
algol68g,2.8.4-1,false
algotutor,0.8.6-4,false
alice,0.19-2,false
alien-arena-data,7.66-4,false
alien-arena-server,7.66+dfsg-6,false
alien-arena,7.66+dfsg-6,false
alien-hunter,1.7-8,false
alien,8.95.4,false
alienblaster-data,1.1.0-11,false
alienblaster,1.1.0-11,false
aliki,0.3.0-5,false
all-knowing-dns,1.7-3,false
allegro4-doc,2:4.4.3.1-2,false
allegro5-doc,2:5.2.6.0-3,false
allelecount,4.2.1-1,false
allure,0.9.5.0-2,false
almanah,0.12.3-1,false
alot-doc,0.9.1-2,false
alot,0.9.1-2,false
alpine-doc,2.24+dfsg1-1,false
alpine-pico,2.24+dfsg1-1,false
alpine,2.24+dfsg1-1,false
alqalam,0.2-8.1,false
alsa-firmware-loaders,1.2.2-1,false
alsa-oss,1.1.8-1,false
alsa-tools-gui,1.2.2-1,false
alsa-tools,1.2.2-1,false
alsa-topology-conf,1.2.4-1,false
alsa-ucm-conf,1.2.4-2,false
alsa-utils-dbgsym,1.2.4-1+rpt1,false
alsa-utils,1.2.4-1+rpt1,false
alsamixergui,0.9.0rc2-1-10+b1,false
alsaplayer-alsa,0.99.81-2+b1,false
alsaplayer-common,0.99.81-2+b1,false
alsaplayer-daemon,0.99.81-2+b1,false
alsaplayer-gtk,0.99.81-2+b1,false
alsaplayer-jack,0.99.81-2+b1,false
alsaplayer-nas,0.99.81-2+b1,false
alsaplayer-oss,0.99.81-2+b1,false
alsaplayer-text,0.99.81-2+b1,false
alsaplayer-xosd,0.99.81-2+b1,false
alt-ergo,2.0.0-7+b4,false
alter-sequence-alignment,1.3.4-4,false
altermime,0.3.10-12,false
altos,1.9.6-1,false
altree-examples,1.3.1-10,false
altree,1.3.1-10+b1,false
alttab,1.5.0-2,false
alure-doc,1.2-7,false
alure-utils,1.2-7,false
amanda-client,1:3.5.1-7,false
amanda-common,1:3.5.1-7,false
amanda-server,1:3.5.1-7,false
amap-align,2.2+git20080214.600fc29+dfsg-2,false
amavisd-milter,1.7.1-2,false
amavisd-new,1:2.11.1-5,false
amazon-ec2-utils,1.3+git20200518-2,false
amazon-ecr-credential-helper,0.5.0-1+b4,false
amb-plugins,0.8.1-7,false
ambdec,0.7.1-1,false
amber,0.0~git20171010.cdade1c-1+b17,false
amide,1.0.5-15,false
amideco,0.31e-3.1+b2,false
amiga-fdisk-cross,0.04-15+b2,false
amispammer,3.3-2.1,false
amiwm,0.21pl2-2,false
amoeba-data,1.1-6,false
amoeba,1.1-30,false
amoebax-data,0.2.1+dfsg-5,false
amoebax,0.2.1+dfsg-5,false
amphetamine-data,0.8.7-15.1,false
amphetamine,0.8.10-21,false
ample,0.5.7-11,false
ampliconnoise,1.29-9,false
ampr-ripd,2.4-1,false
amqp-specs,1-0r0-3.1,false
amqp-tools,0.10.0-1,false
ams,2.2.0-1,false
amsynth,1.12.2-1,false
amtterm,1.4-3,false
amule-common,1:2.3.3-1,false
amule-daemon,1:2.3.3-1,false
amule-emc,0.5.2-4,false
amule-gnome-support,1:2.3.3-1,false
amule-utils-gui,1:2.3.3-1,false
amule-utils,1:2.3.3-1,false
amule,1:2.3.3-1,false
an,1.2-6+b1,false
anacrolix-dms,1.1.0-1,false
anacron,2.3-30,false
analitza-common,4:20.12.0-2,false
analog,2:6.0-22+b1,false
anarchism,15.3-3,false
anbox,0.0~git20210106-1,false
ancient,1.0-2,false
and,1.2.2-4.1+b2,false
andi,0.13-3+b1,false
androguard,3.4.0~a1-1,false
android-androresolvd,1.3-1+b1,false
android-file-transfer,4.2-1,false
android-framework-res,1:10.0.0+r36-3,false
android-libaapt,1:10.0.0+r36-3,false
android-libadb-dev,1:10.0.0+r36-7,false
android-libadb,1:10.0.0+r36-7,false
android-libandroidfw-dev,1:10.0.0+r36-3,false
android-libandroidfw,1:10.0.0+r36-3,false
android-libart,10.0.0+r36-3,false
android-libbacktrace-dev,1:10.0.0+r36-7,false
android-libbacktrace,1:10.0.0+r36-7,false
android-libbase-dev,1:10.0.0+r36-7,false
android-libbase,1:10.0.0+r36-7,false
android-libboringssl-dev,10.0.0+r36-1,false
android-libboringssl,10.0.0+r36-1,false
android-libcrypto-utils-dev,1:10.0.0+r36-7,false
android-libcrypto-utils,1:10.0.0+r36-7,false
android-libcutils-dev,1:10.0.0+r36-7,false
android-libcutils,1:10.0.0+r36-7,false
android-libetc1-dev,1:10.0.0+r36-1,false
android-libetc1,1:10.0.0+r36-1,false
android-libext4-utils-dev,10.0.0+r36+ds-2,false
android-libext4-utils,10.0.0+r36+ds-2,false
android-libfec-dev,10.0.0+r36+ds-2,false
android-libfec,10.0.0+r36+ds-2,false
android-liblog-dev,1:10.0.0+r36-7,false
android-liblog,1:10.0.0+r36-7,false
android-libnativebridge-dev,1:10.0.0+r36-7,false
android-libnativebridge,1:10.0.0+r36-7,false
android-libnativehelper-dev,10.0.0+r36-2,false
android-libnativehelper,10.0.0+r36-2,false
android-libnativeloader-dev,1:10.0.0+r36-7,false
android-libnativeloader,1:10.0.0+r36-7,false
android-libselinux-dev,10.0.0+r36-1,false
android-libselinux,10.0.0+r36-1,false
android-libsepol-dev,10.0.0+r36-1,false
android-libsepol,10.0.0+r36-1,false
android-libsparse-dev,1:10.0.0+r36-7,false
android-libsparse,1:10.0.0+r36-7,false
android-libunwind-dev,10.0.0+r36-4,false
android-libunwind,10.0.0+r36-4,false
android-libutils-dev,1:10.0.0+r36-7,false
android-libutils,1:10.0.0+r36-7,false
android-libziparchive-dev,1:10.0.0+r36-7,false
android-libziparchive,1:10.0.0+r36-7,false
android-logtags-tools,1:10.0.0+r36-1,false
android-platform-frameworks-native-headers,1:10.0.0+r36-1,false
android-platform-libcore-headers,10.0.0+r36-1,false
android-platform-system-core-headers,1:10.0.0+r36-7,false
android-sdk-build-tools-common,29.0.3+3,false
android-sdk-build-tools,29.0.3+3,false
android-sdk-common,28.0.2+3,false
android-sdk-libsparse-utils,1:10.0.0+r36-7,false
android-sdk-platform-23,6.0.1+r72-6,false
android-sdk-platform-tools-common,28.0.2+3,false
android-sdk-platform-tools,28.0.2+3,false
android-sdk,28.0.2+3,false
android-tools-mkbootimg,1:10.0.0+r36-7,false
anfo,0.98-8,false
angband-data,1:3.5.1-2.4,false
angband,1:3.5.1-2.4,false
angrydd,1.0.1-13,false
animals,201207131226-2.1,false
anjuta-common,2:3.34.0-3,false
anjuta-extras,3.26.0-5,false
anjuta,2:3.34.0-3+b4,false
anki,2.1.15+dfsg-3,false
ann-tools,1.1.2+doc-7,false
anomaly,1.1.0-3+b1,false
anope,2.0.9-1,false
anorack,0.2.7-1,false
ansible-lint,4.3.7-1,false
ansible-mitogen,0.3.0~rc1-4,false
ansible,2.10.7+merged+base+2.10.8+dfsg-1,false
ansilove,4.1.4-1,false
ansiweather,1.11-1.1,false
ant-contrib-cpptasks,1.0~b5-5,false
ant-contrib,1.0~b3+svn177-12,false
ant-doc,1.10.9-4,false
ant-optional,1.10.9-4,false
ant,1.10.9-4,false
antennavis,0.3.1-4+b1,false
anthy-common,1:0.4-2,false
anthy-el,1:0.4-2,false
anthy,1:0.4-2,false
antigravitaattori,0.0.3-9,false
antimicro,3.1.4-1,false
antimony,0.9.3-2+b1,false
antiword,0.37-16,false
antlr-doc,2.7.7+dfsg-10,false
antlr3-doc,3.5.2-9,false
antlr3-gunit-maven-plugin,3.5.2-9,false
antlr3-maven-plugin,3.5.2-9,false
antlr3.2-gunit-maven-plugin,3.2-16,false
antlr3.2-maven-plugin,3.2-16,false
antlr3.2,3.2-16,false
antlr3,3.5.2-9,false
antlr4-doc,4.7.2-5,false
antlr4-maven-plugin,4.7.2-5,false
antlr4,4.7.2-5,false
antlr,2.7.7+dfsg-10,false
antpm,1.19-6+b2,false
anymeal,1.13-1,false
anypaper,2.4-2.1,false
anyremote-data,6.7.3-3,false
anyremote-doc,6.7.3-3,false
anyremote,6.7.3-3,false
anytun,0.3.8-1,false
aobook,1.0.3-3,false
aodh-api,11.0.0-2,false
aodh-common,11.0.0-2,false
aodh-doc,11.0.0-2,false
aodh-evaluator,11.0.0-2,false
aodh-expirer,11.0.0-2,false
aodh-listener,11.0.0-2,false
aodh-notifier,11.0.0-2,false
aoetools,36-5,false
aoeui,1.7+20160302.git4e5dee9-2,false
aoflagger-dev,3.0.0-2+b3,false
aoflagger,3.0.0-2+b3,false
aom-tools,1.0.0.errata1-3+deb11u1,false
aosd-cat,0.2.7-1.1+b1,false
ap51-flash,2019.0.1-3,false
apache2-bin,2.4.56-1~deb11u2,false
apache2-data,2.4.56-1~deb11u2,false
apache2-dev,2.4.56-1~deb11u2,false
apache2-doc,2.4.56-1~deb11u2,false
apache2-ssl-dev,2.4.56-1~deb11u2,false
apache2-suexec-custom,2.4.56-1~deb11u2,false
apache2-suexec-pristine,2.4.56-1~deb11u2,false
apache2-utils,2.4.56-1~deb11u2,false
apache2,2.4.56-1~deb11u2,false
apacheds,2.0.0~M24-4,false
apachetop,0.19.7-3,false
apbs-data,3.0.0+dfsg1-3,false
apbs,3.0.0+dfsg1-3+b1,false
apcalc-common,2.12.7.2-4,false
apcalc-dev,2.12.7.2-4,false
apcalc,2.12.7.2-4,false
apcupsd-cgi,3.14.14-3.1,false
apcupsd-doc,3.14.14-3.1,false
apcupsd,3.14.14-3.1,false
apel,10.8+0.20201106-1,false
apertium-af-nl,0.3.0-2,false
apertium-afr-nld,0.3.0-2,false
apertium-anaphora,1.0.2-1,false
apertium-apy,0.11.7-2,false
apertium-arg-cat,0.2.0-2,false
apertium-bel-rus,0.2.1-1,false
apertium-br-fr,0.5.1-1,false
apertium-ca-it,0.2.1-3,false
apertium-cat-ita,0.2.1-3,false
apertium-cat-srd,1.1.0-1,false
apertium-crh-tur,0.3.0-1,false
apertium-cy-en,0.1.1~r57554-7,false
apertium-dan-nor,1.4.1-2,false
apertium-dev,3.7.1-1,false
apertium-en-ca,1.0.1-4,false
apertium-en-es,0.8.0~r57502-5,false
apertium-en-gl,0.5.2~r57551-3,false
apertium-eng-cat,1.0.1-4,false
apertium-eo-ca,1:0.9.2-1,false
apertium-eo-en,1.0.0~r63833-3,false
apertium-eo-es,1:0.9.1~r60655-4,false
apertium-eo-fr,0.9.1-1,false
apertium-es-ast,1.1.0~r51165-3,false
apertium-es-ca,2.2.0-2,false
apertium-es-gl,1.0.8~r57542-4,false
apertium-es-it,0.2.0~r78826-2.1,false
apertium-es-pt,1.1.5+svn~57507-5,false
apertium-es-ro,0.7.3~r57551-4,false
apertium-eu-en,0.3.1~r56205-3,false
apertium-eu-es,0.3.3~r56159-4,false
apertium-eval-translator,1.2.1-2,false
apertium-fr-es,0.9.2~r61322-4,false
apertium-fra-cat,1.9.0-1,false
apertium-get,1.0.0-2,false
apertium-hbs-eng,0.5.1-1,false
apertium-hbs-mkd,0.1.0~r76450-4,false
apertium-hbs-slv,0.5.1-1,false
apertium-hin,0.1.0~r59158-2.1,false
apertium-id-ms,0.1.2-3,false
apertium-ind-zlm,0.1.2-3,false
apertium-is-sv,0.1.0~r76450-3,false
apertium-isl-eng,0.1.0~r66083-3,false
apertium-isl,0.1.0~r65494-2.1,false
apertium-ita,0.10.0~r82237-2.1,false
apertium-kaz-tat,0.2.1-1,false
apertium-lex-tools,0.2.7-1,false
apertium-mk-bg,0.2.0~r49489-3,false
apertium-mk-en,0.1.1~r57554-3,false
apertium-mlt-ara,0.2.0~r62623-2.1,false
apertium-nno-nob,1.3.0-1,false
apertium-oc-ca,1.0.6~r57551-4,false
apertium-oc-es,1.0.6~r57551-4,false
apertium-oci-fra,0.3.0-3,false
apertium-pol-szl,0.2.1-2,false
apertium-por-cat,0.10.0-1,false
apertium-pt-ca,0.10.0-1,false
apertium-pt-gl,0.9.2~r57551-4,false
apertium-recursive,1.0.1-1,false
apertium-rus-ukr,0.2.1-2,false
apertium-separable,0.3.6-2,false
apertium-sme-nob,0.6.1+ds.1-2,false
apertium-spa-arg,0.5.0-1,false
apertium-spa-cat,2.2.0-2,false
apertium-spa-ita,0.2.0~r78826-2.1,false
apertium-spa,1.1.0~r79716-2.1,false
apertium-srd-ita,1.1.0-1,false
apertium-swe-dan,0.8.1-2,false
apertium-swe-nor,0.3.1-1,false
apertium-urd-hin,0.1.0~r64379-2.1,false
apertium-urd,0.1.0~r61311-2.1,false
apertium,3.7.1-1,false
aperture-0-examples,0.1.0+git20200908-2,false
apf-firewall,9.7+rev1-5.1,false
apg,2.2.3.dfsg.1-5+b1,false
apgdiff,2.6-1,false
api-sanity-checker,1.98.7-2,false
apitrace-gui,9.0+repack-1+b3,false
apitrace-tracers,9.0+repack-1+b3,false
apitrace,9.0+repack-1+b3,false
apkinfo,0.3.24-1,false
apksigner,30.0.3-4,false
apktool,2.5.0+dfsg.1-2,false
apkverifier,0.0~git20191015.7330a51-6.1+b5,false
aplus-fsf-dev,4.22.1-10.1+b1,false
aplus-fsf-doc,4.22.1-10.1,false
aplus-fsf-el,4.22.1-10.1,false
aplus-fsf,4.22.1-10.1+b1,false
apng2gif,1.8-2,false
apngasm,2.91-3,false
apngdis,2.9-3,false
apngopt,1.2-2+b1,false
apophenia-bin,1.0+ds-8+b1,false
apophenia-doc,1.0+ds-8,false
apparix,11-062-1,false
apparmor-easyprof,2.13.6-10,false
apparmor-notify,2.13.6-10,false
apparmor-profiles-extra,1.34,false
apparmor-profiles,2.13.6-10,false
apparmor-utils,2.13.6-10,false
apparmor,2.13.6-10,false
appc-spec,0.8.11+dfsg-2.1+b5,false
append2simg,1:10.0.0+r36-7,false
apper-data,1.0.0-3,false
apper,1.0.0-3,false
appmenu-gtk-module-common,0.7.6-2,false
appmenu-gtk2-module,0.7.6-2,false
appmenu-gtk3-module,0.7.6-2,false
appmenu-registrar,0.7.6-2,false
approx,5.10-2+b4,false
appstream-doc,0.14.4-1,false
appstream-generator,0.8.4-1,false
appstream-glib-doc,0.7.18-1+deb11u1,false
appstream-util,0.7.18-1+deb11u1,false
appstream,0.14.4-1,false
apriltag,0.10.0-6+b2,false
aprsdigi,3.10.0-3,false
aprx,2.9.0+dfsg-4,false
apsfilter,7.2.6-2,false
apt-build,0.12.49,false
apt-cacher-ng,3.6.4-1,false
apt-cacher,1.7.22,false
apt-config-auto-update,2.1+nmu1,false
apt-config-icons-hidpi,0.14.4-1,false
apt-config-icons-large-hidpi,0.14.4-1,false
apt-config-icons-large,0.14.4-1,false
apt-config-icons,0.14.4-1,false
apt-cudf,6.0.1-2,false
apt-dater-host,1.0.1-3,false
apt-dater,1.0.4-4,false
apt-doc,2.2.4,false
apt-dpkg-ref,5.3.2,false
apt-file,3.2.2,false
apt-forktracer,0.9,false
apt-listbugs,0.1.35,false
apt-listchanges,3.24,false
apt-listdifferences,1.20190206,false
apt-mirror,0.5.4-1,false
apt-move,4.2.27-6,false
apt-offline-gui,1.8.2-2,false
apt-offline,1.8.2-2,false
apt-rdepends,1.3.0-7,false
apt-show-source,0.11+nmu1,false
apt-show-versions,0.22.12,false
apt-src,0.25.3,false
apt-transport-in-toto,0.1.1-2,false
apt-transport-s3,2.0.0-2,false
apt-transport-tor,0.5,false
apt-xapian-index,0.52,false
aptfs,2:1.0.1,false
apticron-systemd,1.2.5,false
apticron,1.2.5,false
aptitude-common,0.8.13-3,false
aptitude-doc-cs,0.8.13-3,false
aptitude-doc-en,0.8.13-3,false
aptitude-doc-es,0.8.13-3,false
aptitude-doc-fi,0.8.13-3,false
aptitude-doc-fr,0.8.13-3,false
aptitude-doc-it,0.8.13-3,false
aptitude-doc-ja,0.8.13-3,false
aptitude-doc-nl,0.8.13-3,false
aptitude-doc-ru,0.8.13-3,false
aptitude-robot,1.5.4-1,false
aptitude,0.8.13-3,false
aptly-api,1.4.0+ds1-4+b4,false
aptly-publisher,0.12.10-2,false
aptly,1.4.0+ds1-4+b4,false
apulse,0.1.13-1,false
apvlv,0.2.0-1,false
apwal,0.4.5-1.1+b1,false
aqbanking-tools,6.2.10-1,false
aqemu,0.9.2-3,false
aqsis-examples,1.8.2-12,false
aqsis,1.8.2-12+b3,false
arachne-pnr-chipdb,0.1+20190728gitc40fb22-2,false
arachne-pnr,0.1+20190728gitc40fb22-2,false
aragorn,1.2.38-4,false
arandr,0.1.10-1.1+rpt21,false
aranym,1.1.0-2,false
aravis-tools-cli,0.8.6-1,false
aravis-tools,0.8.6-1,false
arb-common,6.0.6-4,false
arb-doc,6.0.6-4,false
arbtt,0.10.2-0.2,false
arc-gui-clients,0.4.6-7+b1,false
arc-theme,20201013-2,false
arc,5.21q-8,false
arcanist-clang-format-linter,0.git20161021-3,false
arcanist,0~git20200925-1,false
arch-install-scripts,23-3,false
arch-test,0.17-1+~rpt1,false
archivemount,0.8.7-1+b1,false
archmage,1:0.4.2.1-1,false
archmbox,4.10.0-3,false
arctica-greeter-guest-session,0.99.1.5-2,false
arctica-greeter-remote-logon,0.99.1.5-2,false
arctica-greeter-theme-debian-futureprototype,0.99.1.5-2,false
arctica-greeter-theme-debian-softwaves,0.99.1.5-2,false
arctica-greeter-theme-debian,0.99.1.5-2,false
arctica-greeter,0.99.1.5-2,false
arden,1.0-5,false
ardentryst,1.71-8,false
ardour-data,1:6.5.0+ds0-1,false
ardour-lv2-plugins,1:6.5.0+ds0-1,false
ardour-video-timeline,1:6.5.0+ds0-1,false
ardour,1:6.5.0+ds0-1,false
arduino-builder,1.3.25-2+b5,false
arduino-core-avr,1.8.3+dfsg1-1,false
arduino-ctags,5.8-arduino11-1,false
arduino-mighty-1284p,1-5,false
arduino-mk,1.5.2-2.1,false
arduino,2:1.8.13+dfsg1-2,false
arename,4.0-4,false
argagg-dev-doc,0.4.6-5,false
argagg-dev,0.4.6-5,false
argon2,0~20171227-0.2,false
argonaut-client,1.3-2,false
argonaut-common-fai,1.3-2,false
argonaut-common,1.3-2,false
argonaut-debconf,1.3-2,false
argonaut-dovecot,1.3-2,false
argonaut-fai-mirror,1.3-2,false
argonaut-fai-monitor,1.3-2,false
argonaut-fai-nfsroot,1.3-2,false
argonaut-fai-server,1.3-2,false
argonaut-freeradius,1.3-2,false
argonaut-fuse-module-fai,1.3-2,false
argonaut-fuse-module-opsi,1.3-2,false
argonaut-fuse,1.3-2,false
argonaut-fusiondirectory,1.3-2,false
argonaut-fusioninventory,1.3-2,false
argonaut-ldap2zone,1.3-2,false
argonaut-quota,1.3-2,false
argonaut-samba,1.3-2,false
argonaut-server-module-fai,1.3-2,false
argonaut-server-module-opsi,1.3-2,false
argonaut-server,1.3-2,false
argus-client,1:3.0.8.2-6,false
argus-server,2:3.0.8.2-2,false
argyll-doc,2.0.1+repack-1.1,false
argyll-ref,2.0.1+repack-1.1,false
argyll,2.0.1+repack-1.1,false
aria2,1.35.0-3,false
ariba,2.14.6+ds-1+b2,false
aribas,1.64-6,false
ario-common,1.6-1.1,false
ario,1.6-1.1,false
arj,3.10.22-24,false
ark,4:20.12.2-1,false
arm-trusted-firmware-tools,2.4+dfsg-2,false
arm-trusted-firmware,2.4+dfsg-2,false
armagetronad-common,0.2.9.1.0-2,false
armagetronad-dedicated,0.2.9.1.0-2,false
armagetronad,0.2.9.1.0-2,false
arno-iptables-firewall,2.1.1-2,false
aroarfw-dev,0.1~beta5-6,false
aroarfw-doc,0.1~beta5-6,false
arp-scan,1.9.7-2,false
